employee_id,fullname,name_department,name_position,final_match_rate,match_category
EMP100692,Lestari Halim Purnama,Operations,Brand Executive,43.75,Low Fit
EMP100986,Novi Tamba,HR,Finance Officer,32.0,Low Fit
EMP100698,Hadi Permadi,Finance,HRBP,37.5,Low Fit
EMP101812,Prasetyo Sinaga,IT,Finance Officer,33.5,Low Fit
EMP100234,Galih Jatmiko Maulana,IT,Supply Planner,40.25,Low Fit
EMP100311,Maya Pramudita Zulfikar,IT,Supply Planner,33.5,Low Fit
EMP101339,Ayu Subekti,Operations,HRBP,27.0,Low Fit
EMP100109,Dinda Wibowo,IT,Data Analyst,28.0,Low Fit
EMP101692,Cahyo Aji Sinaga,Finance,Sales Supervisor,33.75,Low Fit
EMP100208,Hadi Tri Maulida,R&D,Brand Executive,32.75,Low Fit
EMP100697,Teguh Zulfikar Siregar,Finance,HRBP,43.75,Low Fit
EMP101855,Rizki Pratama,R&D,Data Analyst,35.25,Low Fit
EMP101439,Oka Anugrah Hidayat,Operations,Sales Supervisor,38.0,Low Fit
EMP100314,Yuni Herlambang,IT,Data Analyst,35.75,Low Fit
EMP101434,Vania Rachman Gunawan,Marketing,Supply Planner,2.0,Low Fit
EMP100917,Arif Santoso,Operations,Data Analyst,28.75,Low Fit
EMP101064,Oktavia Mahendra,Operations,Brand Executive,38.25,Low Fit
EMP100523,Indra Adi Hartanto,Finance,HRBP,40.75,Low Fit
EMP100825,Yuni Handayani,R&D,Supply Planner,43.25,Low Fit
EMP101327,Rizka Suharto,R&D,Data Analyst,39.25,Low Fit
EMP100812,Lestari Herlambang,R&D,Finance Officer,35.75,Low Fit
EMP101408,Vania Aji Ginting,R&D,Finance Officer,32.25,Low Fit
EMP100392,Tania Herlambang,HR,Supply Planner,33.75,Low Fit
EMP101592,Luthfi Syahputra,Marketing,Brand Executive,0.75,Low Fit
EMP100435,Intan Syahputra,Operations,Sales Supervisor,35.75,Low Fit
EMP101518,Ayunda Mahendra,HR,Data Analyst,42.75,Low Fit
EMP101731,Fajar Rohman,HR,Finance Officer,37.0,Low Fit
EMP100730,Iman Yudhistira Gunawan,R&D,Supply Planner,30.25,Low Fit
EMP101866,Julia Tri Wibowo,Operations,Brand Executive,35.25,Low Fit
EMP101149,Utami Zulfikar Siregar,Finance,Brand Executive,27.0,Low Fit
EMP101965,Dimas Candra Ramadhan,Finance,Data Analyst,34.75,Low Fit
EMP100304,Valdo Halim,Marketing,Finance Officer,1.5,Low Fit
EMP101510,Fitri Rachman Gunawan,IT,Supply Planner,38.25,Low Fit
EMP100348,Indra Ananda,HR,HRBP,33.0,Low Fit
EMP100752,Intan Salsabila,R&D,Brand Executive,31.5,Low Fit
EMP101193,Dwi Utama Handayani,Operations,Finance Officer,36.5,Low Fit
EMP100076,Rizki Wijaya,Operations,Supply Planner,30.0,Low Fit
EMP101815,Valdo Setiawan,Finance,Brand Executive,42.0,Low Fit
EMP101602,Zaki Erlangga Hartanto,Operations,HRBP,31.75,Low Fit
EMP101960,Kurnia Sinaga,Operations,Sales Supervisor,26.25,Low Fit
EMP101732,Oka Siregar,Operations,Sales Supervisor,29.0,Low Fit
EMP100934,Rifqi Salsabila,Marketing,HRBP,1.0,Low Fit
EMP100128,Ahmad Siregar,R&D,HRBP,40.75,Low Fit
EMP101911,Lestari Ganesha Zulfikar,Operations,Brand Executive,30.75,Low Fit
EMP100963,Ahmad Permadi,Marketing,HRBP,1.25,Low Fit
EMP101791,Luthfi Salsabila,R&D,Sales Supervisor,33.0,Low Fit
EMP101127,Valdo Hasibuan,IT,Brand Executive,33.5,Low Fit
EMP101131,Lestari Candra Nugroho,IT,Finance Officer,37.25,Low Fit
EMP101668,Hana Situmorang,Finance,Sales Supervisor,37.0,Low Fit
EMP100896,Rizka Setiawan,Operations,Data Analyst,28.75,Low Fit
EMP100157,Maya Zulfikar Purnama,HR,Brand Executive,38.5,Low Fit
EMP100663,Rifqi Jatmiko Indrawan,Operations,Finance Officer,40.25,Low Fit
EMP101330,Rizki Nugroho,IT,Supply Planner,33.5,Low Fit
EMP100340,Rifqi Ginting,Marketing,Sales Supervisor,3.25,Low Fit
EMP100858,Maya Fadillah Utami,R&D,Sales Supervisor,43.75,Low Fit
EMP100315,Rama Kusuma,Finance,Data Analyst,33.75,Low Fit
EMP101629,Wulan Indrawan,IT,Data Analyst,28.25,Low Fit
EMP100890,Valdo Anggara,HR,Data Analyst,40.25,Low Fit
EMP100001,Wulan Setiawan,Operations,HRBP,30.0,Low Fit
EMP100816,Bella Aji Ginting,Marketing,Brand Executive,1.25,Low Fit
EMP100685,Budi Wijaya Wijaya,Marketing,Supply Planner,2.75,Low Fit
EMP101916,Adit Zulfikar Siregar,Finance,Finance Officer,44.75,Low Fit
EMP100541,Dinda Candra Pamungkas,R&D,Supply Planner,36.5,Low Fit
EMP100013,Maya Mahendra,HR,Supply Planner,40.5,Low Fit
EMP101394,Ari Utami,Marketing,HRBP,1.75,Low Fit
EMP101837,Zahra Iqbal Pradana,HR,Brand Executive,42.0,Low Fit
EMP100818,Fajar Qolbi Rahmawati,R&D,Sales Supervisor,40.5,Low Fit
EMP101228,Satya Qolbi Anggara,R&D,HRBP,10.75,Low Fit
EMP101670,Mahendra Erlangga Lukman,Finance,Finance Officer,29.25,Low Fit
EMP100785,Umar Fadillah Handayani,IT,Data Analyst,33.75,Low Fit
EMP101522,Lestari Permadi,Operations,Sales Supervisor,41.5,Low Fit
EMP101700,Nabila Indrawan,Operations,Sales Supervisor,12.5,Low Fit
EMP100108,Dinda Erlangga Handayani,IT,Finance Officer,40.0,Low Fit
EMP101555,Bayu Nabila Lestari,IT,Data Analyst,38.25,Low Fit
EMP101083,Adit Salsabila,Marketing,HRBP,2.25,Low Fit
EMP101852,Nugroho Dharma Mahendra,Finance,HRBP,40.0,Low Fit
EMP100424,Valdo Ramadhan,Operations,Sales Supervisor,31.25,Low Fit
EMP100897,Galih Saputra Siregar,IT,Sales Supervisor,33.25,Low Fit
EMP100629,Mahendra Subekti,R&D,Brand Executive,41.5,Low Fit
EMP101454,Utami Adi Siregar,Finance,Sales Supervisor,12.75,Low Fit
EMP101122,Maya Utami,Operations,Brand Executive,31.25,Low Fit
EMP100017,Fajar Mahendra,IT,HRBP,36.0,Low Fit
EMP101014,Nurlita Salsabila,HR,Brand Executive,43.75,Low Fit
EMP100288,Budi Rachman Ramadhan,IT,Sales Supervisor,26.25,Low Fit
EMP100663,Rifqi Jatmiko Indrawan,Operations,Finance Officer,39.75,Low Fit
EMP100282,Indra Siregar,Finance,HRBP,41.75,Low Fit
EMP101425,Wahyu Aji Situmorang,Marketing,Sales Supervisor,2.0,Low Fit
EMP100201,Gita Ganesha Santoso,Operations,Brand Executive,35.0,Low Fit
EMP101732,Oka Siregar,Operations,Sales Supervisor,30.0,Low Fit
EMP100189,Andi Ganesha Hartanto,IT,Brand Executive,39.25,Low Fit
EMP101046,Rama Wibowo,IT,Supply Planner,41.0,Low Fit
EMP101265,Umar Utami,Operations,Supply Planner,6.75,Low Fit
EMP100615,Ahmad Halim Nugroho,Operations,HRBP,44.5,Low Fit
EMP100303,Bayu Wijaya Maulida,HR,Supply Planner,30.25,Low Fit
EMP101817,Luthfi Pramudita Pradana,R&D,Data Analyst,41.75,Low Fit
EMP100976,Budi Suharto,HR,Finance Officer,28.75,Low Fit
EMP100874,Putri Fadillah Sinaga,Marketing,Supply Planner,1.5,Low Fit
EMP100229,Rizki Putra,Operations,Supply Planner,30.75,Low Fit
EMP101535,Dimas Halim,Operations,Data Analyst,41.5,Low Fit
EMP100733,Utami Purnama,IT,Supply Planner,37.5,Low Fit
EMP100869,Budi Wibowo,Operations,Finance Officer,41.0,Low Fit
EMP100921,Lestari Mahendra,Marketing,Data Analyst,0.75,Low Fit
EMP101637,Joko Maulana,Marketing,Finance Officer,1.5,Low Fit
EMP101444,Rizky Siregar,Finance,HRBP,28.75,Low Fit
EMP100199,Valdo Zulfikar Halim,Operations,Brand Executive,33.0,Low Fit
EMP101871,Zaki Tamba,Finance,Sales Supervisor,33.0,Low Fit
EMP100568,Hana Dharma Gunawan,Operations,Supply Planner,31.0,Low Fit
EMP101837,Zahra Iqbal Pradana,HR,Brand Executive,42.5,Low Fit
EMP100855,Satya Tamba,HR,Sales Supervisor,36.5,Low Fit
EMP101284,Nadia Mahardika Purnama,HR,HRBP,34.0,Low Fit
EMP101024,Citra Situmorang,R&D,Supply Planner,32.5,Low Fit
EMP100968,Vania Yudhistira Wibowo,IT,Brand Executive,41.0,Low Fit
EMP101341,Joko Putra,HR,Supply Planner,38.0,Low Fit
EMP101002,Hadi Pratama,HR,Data Analyst,28.25,Low Fit
EMP100574,Kartika Putra,Operations,Data Analyst,38.25,Low Fit
EMP101193,Dwi Utama Handayani,Operations,Finance Officer,34.5,Low Fit
EMP100677,Rani Halim Saputra,IT,Brand Executive,43.75,Low Fit
EMP100382,Utami Erlangga Tamba,Marketing,Sales Supervisor,1.25,Low Fit
EMP101646,Rizki Utama Permadi,R&D,Supply Planner,29.25,Low Fit
EMP100397,Yuni Iqbal Putra,Operations,Sales Supervisor,4.75,Low Fit
EMP101276,Dinda Saputra,Operations,Brand Executive,36.5,Low Fit
EMP101126,Ayunda Jatmiko Zulfikar,IT,Finance Officer,29.0,Low Fit
EMP100527,Rendra Situmorang,R&D,Supply Planner,45.0,Low Fit
EMP100542,Ahmad Situmorang,Operations,Data Analyst,41.75,Low Fit
EMP100008,Gita Permadi,Finance,Finance Officer,42.5,Low Fit
EMP100761,Maya Situmorang,R&D,Finance Officer,31.25,Low Fit
EMP100941,Joko Firmansyah,Marketing,Data Analyst,2.5,Low Fit
EMP100851,Ari Pratama,HR,Data Analyst,40.75,Low Fit
EMP101156,Adi Halim,Finance,HRBP,9.0,Low Fit
EMP101979,Prasetyo Pramudita Saputra,IT,Sales Supervisor,36.25,Low Fit
EMP100997,Dwi Setiawan,R&D,Supply Planner,35.5,Low Fit
EMP101164,Nabila Subekti,Operations,Data Analyst,32.0,Low Fit
EMP100942,Citra Wijaya Sinaga,Operations,Supply Planner,33.5,Low Fit
EMP100525,Umar Fauziah,IT,HRBP,33.75,Low Fit
EMP100991,Lestari Lukman,Marketing,Supply Planner,2.75,Low Fit
EMP101966,Dewi Wijaya,IT,Brand Executive,39.0,Low Fit
EMP101202,Valdo Utami,Marketing,Finance Officer,1.5,Low Fit
EMP100419,Lestari Hidayat,Marketing,Brand Executive,1.75,Low Fit
EMP100072,Nugroho Hartanto,Operations,Finance Officer,32.5,Low Fit
EMP101433,Anisa Zulfikar Rohman,IT,Data Analyst,39.5,Low Fit
EMP101380,Teguh Utama Pratomo,HR,HRBP,37.25,Low Fit
EMP101417,Arif Halim,R&D,Finance Officer,41.25,Low Fit
EMP101688,Intan Santoso,Operations,Brand Executive,37.75,Low Fit
EMP100834,Nadia Rachman Pratomo,Operations,Supply Planner,36.0,Low Fit
EMP101582,Kartika Nabila Wibowo,IT,Sales Supervisor,35.5,Low Fit
EMP100528,Lestari Suharto,HR,Sales Supervisor,30.75,Low Fit
EMP100205,Vania Adi Nugroho,HR,Finance Officer,43.0,Low Fit
EMP100076,Rizki Wijaya,Operations,Supply Planner,30.5,Low Fit
EMP100236,Teguh Santoso,Operations,HRBP,38.5,Low Fit
EMP100606,Wulan Candra Saputra,R&D,Brand Executive,33.0,Low Fit
EMP100721,Nadia Rachman Maulana,Marketing,Brand Executive,1.0,Low Fit
EMP101592,Luthfi Syahputra,Marketing,Brand Executive,1.5,Low Fit
EMP101818,Oka Anugrah Kusuma,HR,Data Analyst,38.75,Low Fit
EMP101613,Mahendra Saputra,Finance,HRBP,36.75,Low Fit
EMP100171,Nadia Yulianto,IT,Data Analyst,41.25,Low Fit
EMP101949,Nugroho Dharma Indrawan,Operations,Supply Planner,29.25,Low Fit
EMP100630,Maya Candra Maulida,Marketing,Sales Supervisor,2.75,Low Fit
EMP100783,Kartika Wijaya Permadi,Operations,Data Analyst,42.5,Low Fit
EMP100580,Adi Lukman,HR,Finance Officer,36.75,Low Fit
EMP100907,Yuni Aji Wijaya,Marketing,Supply Planner,2.75,Low Fit
EMP101532,Nurlita Lestari,HR,Data Analyst,41.0,Low Fit
EMP100422,Ari Handayani,R&D,Brand Executive,35.5,Low Fit
EMP100694,Julia Hartanto,Operations,Brand Executive,40.75,Low Fit
EMP101697,Nadia Pamungkas,Finance,Data Analyst,34.75,Low Fit
EMP101846,Arif Suharto,IT,HRBP,27.0,Low Fit
EMP101076,Satya Pamungkas,Operations,Sales Supervisor,29.75,Low Fit
EMP100091,Oka Candra Firmansyah,IT,Finance Officer,33.25,Low Fit
EMP100598,Adit Aji Tamba,Operations,Supply Planner,38.75,Low Fit
EMP100604,Yoga Lukman,Marketing,HRBP,0.0,Low Fit
EMP100399,Zaki Ramadhan,Operations,Sales Supervisor,40.5,Low Fit
EMP100356,Adi Baskara Subekti,Marketing,HRBP,3.0,Low Fit
EMP101101,Nugroho Yudhistira Lukman,Marketing,Finance Officer,1.0,Low Fit
EMP101187,Prasetyo Ananda,Finance,Data Analyst,36.75,Low Fit
EMP100813,Vania Baskara Utami,HR,Finance Officer,29.0,Low Fit
EMP100927,Maya Kusuma,Finance,HRBP,46.75,Low Fit
EMP101028,Dwi Sinaga,IT,HRBP,43.75,Low Fit
EMP100253,Putri Kusuma,Operations,Data Analyst,30.5,Low Fit
EMP100090,Maya Pratomo,Operations,Supply Planner,10.0,Low Fit
EMP101791,Luthfi Salsabila,R&D,Sales Supervisor,32.5,Low Fit
EMP100138,Rani Zulfikar,Marketing,Finance Officer,1.5,Low Fit
EMP100642,Umar Halim Pradana,R&D,Supply Planner,39.25,Low Fit
EMP100660,Anisa Putra,R&D,Supply Planner,41.25,Low Fit
EMP101782,Prasetyo Mahardika Herlambang,IT,Sales Supervisor,32.25,Low Fit
EMP101817,Luthfi Pramudita Pradana,R&D,Data Analyst,41.5,Low Fit
EMP100775,Kartika Anggara,Operations,Finance Officer,35.0,Low Fit
EMP101523,Maya Halim,Finance,HRBP,39.75,Low Fit
EMP100777,Ahmad Fadillah Pratama,Finance,Finance Officer,36.75,Low Fit
EMP101505,Vania Jatmiko Kusuma,Marketing,Brand Executive,2.0,Low Fit
EMP100317,Budi Herlambang,Operations,Supply Planner,33.75,Low Fit
EMP100192,Yoga Handayani,HR,Sales Supervisor,38.75,Low Fit
EMP101540,Oktavia Herlambang,Finance,Finance Officer,27.75,Low Fit
EMP100587,Nabila Syahputra,IT,HRBP,35.5,Low Fit
EMP100729,Ayunda Zulfikar,HR,Finance Officer,8.5,Low Fit
EMP101061,Ayu Handayani,Marketing,Supply Planner,0.25,Low Fit
EMP101997,Satya Halim Putra,Marketing,Brand Executive,0.75,Low Fit
EMP101166,Utami Qolbi Halim,Finance,Finance Officer,37.5,Low Fit
EMP101311,Teguh Wibowo,Operations,Supply Planner,6.75,Low Fit
EMP101129,Rendra Purnama,IT,HRBP,33.0,Low Fit
EMP100379,Ayu Mahardika Simanjuntak,Marketing,Sales Supervisor,2.5,Low Fit
EMP100802,Dimas Kusuma Indrawan,IT,Brand Executive,37.5,Low Fit
EMP100743,Nabila Wijaya,R&D,Brand Executive,39.25,Low Fit
EMP100563,Dinda Maulida,IT,Data Analyst,36.75,Low Fit
EMP100592,Galih Handayani,Marketing,Supply Planner,1.75,Low Fit
EMP100018,Arif Ginting,IT,Sales Supervisor,9.25,Low Fit
EMP101837,Zahra Iqbal Pradana,HR,Brand Executive,42.0,Low Fit
EMP101256,Ayu Pratama,Marketing,Supply Planner,1.75,Low Fit
EMP101182,Valdo Zulfikar Santoso,R&D,Brand Executive,39.5,Low Fit
EMP101504,Putri Lukman,Finance,Sales Supervisor,33.75,Low Fit
EMP101956,Julia Ridwan,R&D,Sales Supervisor,36.75,Low Fit
EMP101428,Umar Wibowo,IT,Data Analyst,9.5,Low Fit
EMP100577,Umar Anugrah Hidayat,IT,Data Analyst,10.25,Low Fit
EMP100601,Nurlita Subekti,HR,Finance Officer,38.75,Low Fit
EMP100788,Bayu Kusuma Hidayat,Finance,Brand Executive,45.5,Low Fit
EMP100945,Tania Dharma Siregar,Finance,HRBP,36.25,Low Fit
EMP101153,Ayunda Siregar,HR,Data Analyst,33.5,Low Fit
EMP100420,Vania Hartanto,HR,Data Analyst,30.0,Low Fit
EMP101340,Ayunda Permadi,HR,Finance Officer,35.75,Low Fit
EMP100978,Ari Aji Pratama,Operations,Finance Officer,41.0,Low Fit
EMP100344,Iman Wijaya Ginting,Marketing,Brand Executive,1.0,Low Fit
EMP101526,Ayu Maulida,Marketing,Supply Planner,2.25,Low Fit
EMP101497,Bayu Santoso,Finance,Supply Planner,38.25,Low Fit
EMP100080,Andi Mahardika Handayani,IT,Data Analyst,31.25,Low Fit
EMP100479,Rendra Yudhistira Herlambang,Finance,Data Analyst,37.75,Low Fit
EMP100270,Rani Aji Setiawan,IT,Sales Supervisor,29.75,Low Fit
EMP100072,Nugroho Hartanto,Operations,Finance Officer,32.25,Low Fit
EMP101477,Putri Indrawan,IT,Brand Executive,28.0,Low Fit
EMP101196,Satya Firmansyah,HR,Finance Officer,33.5,Low Fit
EMP100311,Maya Pramudita Zulfikar,IT,Supply Planner,32.5,Low Fit
EMP100797,Rani Maulida,R&D,Sales Supervisor,38.0,Low Fit
EMP100940,Intan Mahendra,Finance,Finance Officer,28.0,Low Fit
EMP101957,Hadi Jatmiko Zulfikar,Operations,Supply Planner,40.0,Low Fit
EMP100833,Andi Wijaya,Operations,Data Analyst,34.75,Low Fit
EMP101616,Zaki Lestari,IT,Brand Executive,34.0,Low Fit
EMP100172,Dinda Ridwan,IT,Supply Planner,36.75,Low Fit
EMP100406,Vania Lestari Subekti,IT,HRBP,30.0,Low Fit
EMP100205,Vania Adi Nugroho,HR,Finance Officer,44.0,Low Fit
EMP100037,Nabila Ramadhan,Marketing,Supply Planner,3.25,Low Fit
EMP101697,Nadia Pamungkas,Finance,Data Analyst,36.25,Low Fit
EMP101078,Satya Saputra,R&D,Sales Supervisor,39.5,Low Fit
EMP101828,Eko Halim,Marketing,Sales Supervisor,2.75,Low Fit
EMP101279,Fajar Utami,Marketing,Finance Officer,2.5,Low Fit
EMP100671,Fajar Baskara Rohman,HR,Data Analyst,37.0,Low Fit
EMP100052,Sari Yudhistira Mahendra,HR,HRBP,44.0,Low Fit
EMP100020,Yoga Erlangga Hartanto,R&D,Brand Executive,42.5,Low Fit
EMP100514,Fitri Saputra Yulianto,Operations,HRBP,31.75,Low Fit
EMP100227,Wulan Suharto,R&D,Brand Executive,32.75,Low Fit
EMP101575,Tania Halim Halim,Marketing,Data Analyst,1.5,Low Fit
EMP101994,Rani Indrawan,HR,Supply Planner,30.0,Low Fit
EMP100912,Mahendra Tamba,Operations,Data Analyst,32.25,Low Fit
EMP100889,Dwi Baskara Rohman,Operations,HRBP,31.0,Low Fit
EMP100141,Fitri Utami,HR,Supply Planner,40.75,Low Fit
EMP100655,Novi Lestari,Marketing,Sales Supervisor,2.0,Low Fit
EMP101900,Bella Lestari Simanjuntak,R&D,Supply Planner,37.75,Low Fit
EMP101737,Oktavia Halim Lestari,HR,Brand Executive,30.25,Low Fit
EMP100695,Joko Erlangga Subekti,R&D,Data Analyst,29.5,Low Fit
EMP100898,Dewi Permadi,HR,Brand Executive,35.75,Low Fit
EMP100579,Yoga Sinaga,IT,Supply Planner,42.75,Low Fit
EMP101934,Yoga Halim Syahputra,Operations,HRBP,37.5,Low Fit
EMP100337,Anisa Situmorang,IT,Data Analyst,28.75,Low Fit
EMP100948,Iman Permadi,Marketing,Data Analyst,3.25,Low Fit
EMP100167,Eko Zulfikar,HR,HRBP,37.25,Low Fit
EMP101266,Joko Zulfikar Ginting,Finance,Sales Supervisor,34.0,Low Fit
EMP101846,Arif Suharto,IT,HRBP,27.25,Low Fit
EMP101964,Joko Handayani,R&D,Brand Executive,38.0,Low Fit
EMP100071,Rafa Situmorang,IT,HRBP,38.0,Low Fit
EMP100530,Rizki Lestari Suharto,Marketing,Data Analyst,2.25,Low Fit
EMP100304,Valdo Halim,Marketing,Finance Officer,2.5,Low Fit
EMP100813,Vania Baskara Utami,HR,Finance Officer,29.0,Low Fit
EMP101376,Iman Tamba,Finance,Sales Supervisor,43.0,Low Fit
EMP101698,Adit Yudhistira Pratama,Finance,HRBP,7.5,Low Fit
EMP100343,Adit Tamba,R&D,Data Analyst,10.0,Low Fit
EMP101858,Intan Candra Siregar,HR,Supply Planner,40.75,Low Fit
EMP101434,Vania Rachman Gunawan,Marketing,Supply Planner,0.25,Low Fit
EMP100537,Iman Yulianto,R&D,Data Analyst,33.25,Low Fit
EMP100339,Rafa Pramudita Purnama,IT,Brand Executive,28.5,Low Fit
EMP101677,Sari Baskara Lestari,Marketing,Brand Executive,1.0,Low Fit
EMP101045,Putri Mahendra,Operations,Brand Executive,41.0,Low Fit
EMP101610,Kartika Hasibuan,Finance,Supply Planner,31.0,Low Fit
EMP100711,Wulan Lestari,Finance,Supply Planner,42.75,Low Fit
EMP100491,Gita Anggara,R&D,Finance Officer,31.0,Low Fit
EMP100566,Rendra Setiawan,Marketing,Supply Planner,1.75,Low Fit
EMP101288,Kurnia Zulfikar Maulida,R&D,Brand Executive,34.75,Low Fit
EMP100666,Evi Sinaga,Finance,Supply Planner,36.75,Low Fit
EMP100009,Julia Anggara,R&D,Sales Supervisor,30.25,Low Fit
EMP101652,Ayu Fauziah,Finance,Brand Executive,35.5,Low Fit
EMP101051,Bella Permadi,IT,Supply Planner,35.0,Low Fit
EMP101664,Oka Dharma Pamungkas,Finance,Supply Planner,31.75,Low Fit
EMP101155,Rizki Baskara Permadi,Marketing,Data Analyst,1.25,Low Fit
EMP100962,Kartika Wibowo,Finance,Sales Supervisor,43.5,Low Fit
EMP100671,Fajar Baskara Rohman,HR,Data Analyst,37.0,Low Fit
EMP101710,Arif Anggara,HR,Sales Supervisor,32.25,Low Fit
EMP101420,Cahyo Rachman Indrawan,HR,Finance Officer,32.75,Low Fit
EMP100295,Hadi Dharma Siregar,IT,Sales Supervisor,34.0,Low Fit
EMP101343,Anisa Anugrah Saputra,HR,Finance Officer,35.75,Low Fit
EMP101865,Anisa Qolbi Setiawan,HR,Data Analyst,34.75,Low Fit
EMP101819,Tania Ananda,Operations,Brand Executive,44.25,Low Fit
EMP101072,Adi Pramudita Indrawan,Finance,HRBP,44.0,Low Fit
EMP101437,Kurnia Zulfikar Indrawan,R&D,HRBP,41.25,Low Fit
EMP101675,Mahendra Indrawan,Finance,HRBP,9.75,Low Fit
EMP100058,Adit Anugrah Halim,Marketing,Data Analyst,2.0,Low Fit
EMP101692,Cahyo Aji Sinaga,Finance,Sales Supervisor,33.25,Low Fit
EMP100668,Luthfi Yudhistira Rohman,Finance,Data Analyst,41.75,Low Fit
EMP101662,Oktavia Rachman Wibowo,IT,Supply Planner,36.75,Low Fit
EMP100071,Rafa Situmorang,IT,HRBP,35.5,Low Fit
EMP100981,Bayu Anugrah Sinaga,IT,Finance Officer,43.75,Low Fit
EMP100167,Eko Zulfikar,HR,HRBP,37.25,Low Fit
EMP100910,Hadi Iqbal Pratama,Finance,HRBP,39.0,Low Fit
EMP100597,Fajar Maulana,R&D,Brand Executive,31.75,Low Fit
EMP100718,Ayunda Mahardika Utami,Operations,Supply Planner,37.25,Low Fit
EMP100809,Dian Nugroho,IT,Sales Supervisor,28.25,Low Fit
EMP101125,Nabila Halim,R&D,Supply Planner,37.5,Low Fit
EMP101275,Wulan Mahardika Salsabila,HR,Supply Planner,34.75,Low Fit
EMP100062,Valdo Jatmiko Mahendra,R&D,HRBP,33.0,Low Fit
EMP100112,Adit Mahardika Pratama,Finance,Finance Officer,41.5,Low Fit
EMP101338,Oktavia Yulianto,R&D,Finance Officer,32.25,Low Fit
EMP101072,Adi Pramudita Indrawan,Finance,HRBP,44.25,Low Fit
EMP101215,Ayu Kusuma,HR,Brand Executive,34.0,Low Fit
EMP100391,Rizka Adi Anggara,IT,Finance Officer,45.5,Low Fit
EMP101669,Dimas Rahmawati,IT,Data Analyst,41.0,Low Fit
EMP101020,Wahyu Hidayat,HR,HRBP,33.75,Low Fit
EMP101076,Satya Pamungkas,Operations,Sales Supervisor,28.75,Low Fit
EMP100654,Prasetyo Hidayat,Operations,Sales Supervisor,3.75,Low Fit
EMP100692,Lestari Halim Purnama,Operations,Brand Executive,43.0,Low Fit
EMP100310,Rendra Pradana,HR,HRBP,31.75,Low Fit
EMP100479,Rendra Yudhistira Herlambang,Finance,Data Analyst,37.25,Low Fit
EMP101958,Hadi Utama Hidayat,HR,Finance Officer,7.0,Low Fit
EMP100451,Fitri Qolbi Simanjuntak,HR,HRBP,29.25,Low Fit
EMP101636,Rizka Aji Putra,IT,Data Analyst,27.75,Low Fit
EMP100166,Wahyu Yulianto,Marketing,HRBP,0.75,Low Fit
EMP100956,Anisa Suharto,IT,Data Analyst,35.5,Low Fit
EMP101430,Iman Fauziah,R&D,HRBP,43.5,Low Fit
EMP101659,Iman Putra,HR,Supply Planner,26.0,Low Fit
EMP101253,Maya Baskara Ananda,R&D,Sales Supervisor,41.25,Low Fit
EMP101874,Nadia Siregar,Marketing,Sales Supervisor,1.0,Low Fit
EMP101707,Hana Maulida,R&D,Data Analyst,43.0,Low Fit
EMP100171,Nadia Yulianto,IT,Data Analyst,41.0,Low Fit
EMP101353,Prasetyo Halim,Finance,HRBP,37.5,Low Fit
EMP101206,Utami Siregar,Marketing,Data Analyst,2.75,Low Fit
EMP100764,Nugroho Pradana,R&D,Sales Supervisor,32.75,Low Fit
EMP101797,Rani Ananda,Operations,Brand Executive,32.5,Low Fit
EMP100918,Yuni Lestari,Finance,HRBP,42.75,Low Fit
EMP101026,Eko Santoso,Marketing,Supply Planner,1.5,Low Fit
EMP101677,Sari Baskara Lestari,Marketing,Brand Executive,0.25,Low Fit
EMP101780,Vania Utama Zulfikar,Finance,Finance Officer,32.75,Low Fit
EMP101221,Bayu Adi Handayani,Operations,Supply Planner,34.75,Low Fit
EMP101764,Luthfi Jatmiko Firmansyah,R&D,Finance Officer,42.75,Low Fit
EMP101988,Wulan Tri Pratama,Operations,Finance Officer,40.75,Low Fit
EMP101845,Ahmad Salsabila,IT,Finance Officer,34.5,Low Fit
EMP100226,Nabila Simanjuntak,IT,HRBP,41.25,Low Fit
EMP101372,Adit Gunawan,HR,Supply Planner,38.75,Low Fit
EMP101788,Valdo Qolbi Utami,IT,Brand Executive,40.75,Low Fit
EMP101327,Rizka Suharto,R&D,Data Analyst,40.0,Low Fit
EMP100864,Ayu Rohman,R&D,HRBP,41.75,Low Fit
EMP101690,Utami Gunawan,IT,HRBP,32.0,Low Fit
EMP101523,Maya Halim,Finance,HRBP,39.0,Low Fit
EMP101140,Wahyu Nabila Purnama,Finance,Data Analyst,39.0,Low Fit
EMP101644,Hadi Purnama,R&D,Data Analyst,34.75,Low Fit
EMP100815,Andi Dharma Saputra,HR,Sales Supervisor,41.75,Low Fit
EMP100270,Rani Aji Setiawan,IT,Sales Supervisor,28.25,Low Fit
EMP100384,Dimas Saputra Utami,Operations,Brand Executive,37.75,Low Fit
EMP101796,Bayu Rahmawati,HR,HRBP,34.0,Low Fit
EMP101487,Rizka Siregar,R&D,Supply Planner,30.0,Low Fit
EMP101195,Hana Aji Setiawan,Marketing,Finance Officer,1.75,Low Fit
EMP101342,Arif Pradana,IT,Finance Officer,33.75,Low Fit
EMP101840,Rizka Erlangga Ananda,R&D,Sales Supervisor,38.5,Low Fit
EMP100522,Nabila Yudhistira Salsabila,Marketing,Supply Planner,2.25,Low Fit
EMP101036,Mahendra Santoso,Finance,Finance Officer,40.25,Low Fit
